timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-05T23:58:26,langgraph_pdf_chatbot,20339939-1778-4bf4-8004-9f08bbb9afb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.340956032003305,2.677636752992344e-05,3.6475313859925575e-06,8.0,33.83915579285492,10.0,1.5195270757782662e-05,6.899311075000102e-05,1.899170538611845e-05,0.0001031800868939,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:58:53,langgraph_pdf_chatbot,10751ead-cd49-446d-ba98-489488a07a65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.396802751998621,2.298609046377741e-05,3.593371775703983e-06,8.0,33.269440475227945,10.0,1.309767243555042e-05,5.9106158395999184e-05,1.6370797849999183e-05,8.857462868154878e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-05T23:59:13,langgraph_pdf_chatbot,485637d3-cb93-470f-85cd-77075d658eeb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.730481038997823,1.6837203234118236e-05,3.559300438013231e-06,8.0,33.29866218277831,10.0,9.39458369555521e-06,4.374392388399942e-05,1.1741991644440633e-05,6.488049922399526e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:10:24,langgraph_pdf_chatbot,ff65d856-ef80-4217-8e34-8e019793299e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.239848845998495,2.6037999645216872e-05,3.5964838768157738e-06,8.0,33.14806415775245,10.0,1.49699708244427e-05,6.665394221200098e-05,1.8710946161111985e-05,0.0001003348591975,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:12:11,langgraph_pdf_chatbot,0867d6f3-e7c8-4d9f-bbb1-b80ce4b7f552,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.737714293998579,1.5953884438428512e-05,2.061834261676274e-06,8.0,11.773047092974886,10.0,1.6079495311108378e-05,2.530057579599836e-05,2.009664640555558e-05,6.147671751266231e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:13:20,langgraph_pdf_chatbot,2a204aaf-656b-4a12-94c1-a3d9a55aaa29,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.115327997002169,1.55065439244455e-05,2.179315406257972e-06,8.0,13.506890161931912,10.0,1.4695656875555867e-05,2.669168802000091e-05,1.8365590141669e-05,5.975293503722577e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:14:49,langgraph_pdf_chatbot,39a2f8e8-d413-48dd-be07-c201c33e153e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.588641438000195,1.5137075637316344e-05,2.708542998373662e-06,8.0,21.203094805844152,10.0,1.1300798388886809e-05,3.2906415213997814e-05,1.412201189166606e-05,5.832922549455068e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:15:50,langgraph_pdf_chatbot,067398e1-ee8f-430c-898b-c0f2f12ea5c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.506583001999388,3.4260411991068425e-05,3.26085198056768e-06,8.0,28.101219096051125,10.0,2.223026088889229e-05,8.200284337999894e-05,2.7786008566666475e-05,0.0001320191128355,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:31:47,langgraph_pdf_chatbot,2f1e65a4-212c-477e-8c81-3dfc02e5add9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.747855825000443,2.923414946984525e-05,3.341864572835912e-06,8.0,29.400915793789395,10.0,1.8321352453333225e-05,7.143144603400167e-05,2.289810829444024e-05,0.0001126509067817,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
2025-06-06T00:32:16,langgraph_pdf_chatbot,918671f6-1830-42a4-89a6-4bc440cee09a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.00727124200057,3.019387483186353e-05,3.3521667129408315e-06,8.030000000000001,29.484991057070523,10.0,1.8968401833612624e-05,7.376089234200148e-05,2.361981947222173e-05,0.0001163491136478,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1.0,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.3067626953125,machine,N,1.0
